PaymentID,OrderID,PaymentDate,Amount,PaymentMethod,TransactionStatus,TransactionReference
311,311,2026-01-08 12:48:00,938.7,Credit Card,Success,TXN-ZUD-000311-000311
312,312,2024-01-14 17:40:00,1525.86,Debit Card,Success,TXN-ZUD-000312-000312
313,313,2025-11-17 10:38:00,4525.71,UPI,Success,TXN-ZUD-000313-000313
314,314,2024-11-08 18:37:00,2724.75,UPI,Success,TXN-ZUD-000314-000314
315,315,2026-04-23 20:07:00,4715.55,UPI,Success,TXN-ZUD-000315-000315
316,316,2026-05-16 16:58:00,2620.8,Credit Card,Success,TXN-ZUD-000316-000316
317,317,2025-02-25 19:03:00,4370.31,Debit Card,Success,TXN-ZUD-000317-000317
318,318,2026-02-07 22:39:00,5039.26,UPI,Success,TXN-ZUD-000318-000318
319,319,2025-02-07 11:00:00,6605.55,UPI,Success,TXN-ZUD-000319-000319
320,320,2025-01-08 19:25:00,4508.7,Cash,Failed,TXN-ZUD-000320-000320
321,321,2025-02-19 21:13:00,1257.9,UPI,Failed,TXN-ZUD-000321-000321
322,322,2026-02-18 14:55:00,5884.72,UPI,Success,TXN-ZUD-000322-000322
323,323,2025-09-24 20:21:00,2148.3,Debit Card,Success,TXN-ZUD-000323-000323
324,324,2024-06-18 20:40:00,6023.85,UPI,Success,TXN-ZUD-000324-000324
325,325,2025-02-28 12:22:00,4453.05,UPI,Success,TXN-ZUD-000325-000325
326,326,2025-02-03 22:49:00,11228.81,UPI,Success,TXN-ZUD-000326-000326
327,327,2025-05-10 16:33:00,7837.51,UPI,Success,TXN-ZUD-000327-000327
328,328,2024-08-01 11:14:00,3875.55,Credit Card,Success,TXN-ZUD-000328-000328
329,329,2025-02-10 18:54:00,5290.95,Cash,Success,TXN-ZUD-000329-000329
330,330,2025-04-09 21:50:00,1518.3,Cash,Success,TXN-ZUD-000330-000330
331,331,2026-04-15 10:26:00,5965.26,Cash,Success,TXN-ZUD-000331-000331
332,332,2025-08-22 15:17:00,669.06,UPI,Success,TXN-ZUD-000332-000332
333,333,2026-01-06 22:18:00,835.8,Debit Card,Success,TXN-ZUD-000333-000333
334,334,2024-02-25 16:25:00,2043.3,Cash,Success,TXN-ZUD-000334-000334
335,335,2024-02-07 15:00:00,5606.16,UPI,Success,TXN-ZUD-000335-000335
336,336,2024-10-10 21:33:00,5071.81,Cash,Success,TXN-ZUD-000336-000336
337,337,2024-07-10 15:48:00,4088.7,Credit Card,Success,TXN-ZUD-000337-000337
338,338,2024-08-18 11:00:00,9967.86,UPI,Success,TXN-ZUD-000338-000338
339,339,2026-01-20 14:53:00,1308.3,UPI,Failed,TXN-ZUD-000339-000339
340,340,2025-06-15 21:14:00,3099.6,UPI,Success,TXN-ZUD-000340-000340
341,341,2024-01-09 16:41:00,2935.8,UPI,Success,TXN-ZUD-000341-000341
342,342,2025-07-09 12:07:00,3249.75,Debit Card,Success,TXN-ZUD-000342-000342
343,343,2024-03-21 14:29:00,7235.55,UPI,Success,TXN-ZUD-000343-000343
344,344,2025-08-10 16:51:00,5342.4,UPI,Success,TXN-ZUD-000344-000344
345,345,2025-03-16 19:18:00,2252.25,UPI,Success,TXN-ZUD-000345-000345
346,346,2024-01-20 15:01:00,1677.9,UPI,Failed,TXN-ZUD-000346-000346
347,347,2024-04-20 19:00:00,1580.57,Debit Card,Success,TXN-ZUD-000347-000347
348,348,2024-06-20 14:20:00,5972.4,Debit Card,Success,TXN-ZUD-000348-000348
349,349,2025-09-20 20:01:00,3825.47,Credit Card,Success,TXN-ZUD-000349-000349
350,350,2025-07-14 20:06:00,3802.37,Credit Card,Success,TXN-ZUD-000350-000350
351,351,2026-04-26 13:56:00,7182.0,UPI,Success,TXN-ZUD-000351-000351
352,352,2024-09-23 18:48:00,4807.11,UPI,Failed,TXN-ZUD-000352-000352
353,353,2024-12-26 22:38:00,3142.65,UPI,Success,TXN-ZUD-000353-000353
354,354,2024-09-27 11:54:00,3879.75,Cash,Success,TXN-ZUD-000354-000354
355,355,2025-02-28 14:11:00,5279.51,UPI,Success,TXN-ZUD-000355-000355
356,356,2025-03-30 15:24:00,5869.5,Credit Card,Failed,TXN-ZUD-000356-000356
357,357,2026-03-30 20:33:00,5555.55,UPI,Success,TXN-ZUD-000357-000357
358,358,2025-05-14 21:11:00,2900.2,Credit Card,Success,TXN-ZUD-000358-000358
359,359,2024-10-25 18:57:00,5769.96,Credit Card,Success,TXN-ZUD-000359-000359
360,360,2025-04-06 12:40:00,666.75,UPI,Success,TXN-ZUD-000360-000360
361,361,2024-07-05 13:15:00,6073.2,Credit Card,Success,TXN-ZUD-000361-000361
362,362,2025-11-17 21:53:00,6599.25,UPI,Success,TXN-ZUD-000362-000362
363,363,2025-02-16 10:21:00,5529.61,Debit Card,Success,TXN-ZUD-000363-000363
364,364,2026-04-19 19:40:00,7043.61,UPI,Success,TXN-ZUD-000364-000364
365,365,2024-09-09 15:00:00,2410.8,UPI,Success,TXN-ZUD-000365-000365
366,366,2026-06-05 15:35:00,5341.35,UPI,Success,TXN-ZUD-000366-000366
367,367,2025-04-11 12:04:00,7652.4,UPI,Success,TXN-ZUD-000367-000367
368,368,2026-04-09 17:41:00,8085.74,Debit Card,Failed,TXN-ZUD-000368-000368
369,369,2025-12-17 10:32:00,2101.05,Debit Card,Success,TXN-ZUD-000369-000369
370,370,2025-03-02 19:08:00,4096.05,UPI,Success,TXN-ZUD-000370-000370
371,371,2025-02-18 13:50:00,1044.75,Cash,Success,TXN-ZUD-000371-000371
372,372,2024-04-17 18:43:00,5333.16,UPI,Success,TXN-ZUD-000372-000372
373,373,2024-11-11 14:43:00,7129.71,UPI,Failed,TXN-ZUD-000373-000373
374,374,2024-08-17 14:49:00,2512.65,Cash,Success,TXN-ZUD-000374-000374
375,375,2024-10-16 17:08:00,4193.7,Credit Card,Success,TXN-ZUD-000375-000375
376,376,2025-09-29 13:20:00,7230.3,UPI,Success,TXN-ZUD-000376-000376
377,377,2025-04-29 17:49:00,4350.47,UPI,Failed,TXN-ZUD-000377-000377
378,378,2025-05-20 17:21:00,3562.02,UPI,Success,TXN-ZUD-000378-000378
379,379,2025-04-23 11:38:00,3301.2,UPI,Success,TXN-ZUD-000379-000379
380,380,2024-06-02 15:42:00,3341.31,Debit Card,Failed,TXN-ZUD-000380-000380
381,381,2024-10-16 21:44:00,2725.8,Credit Card,Success,TXN-ZUD-000381-000381
382,382,2025-09-15 21:00:00,5701.82,UPI,Success,TXN-ZUD-000382-000382
383,383,2024-03-10 18:51:00,6546.75,UPI,Success,TXN-ZUD-000383-000383
384,384,2024-02-01 21:00:00,3565.8,UPI,Failed,TXN-ZUD-000384-000384
385,385,2024-11-08 19:00:00,3885.74,UPI,Success,TXN-ZUD-000385-000385
386,386,2024-08-10 16:59:00,6475.98,Cash,Success,TXN-ZUD-000386-000386
387,387,2024-09-18 20:26:00,5687.01,UPI,Success,TXN-ZUD-000387-000387
388,388,2026-06-15 19:13:00,3309.7,UPI,Success,TXN-ZUD-000388-000388
389,389,2026-01-09 19:24:00,1883.7,Credit Card,Success,TXN-ZUD-000389-000389
390,390,2025-09-06 16:26:00,4819.6,Credit Card,Failed,TXN-ZUD-000390-000390
391,391,2025-07-26 20:00:00,3297.0,Credit Card,Success,TXN-ZUD-000391-000391
392,392,2025-04-05 16:38:00,4556.16,Credit Card,Success,TXN-ZUD-000392-000392
393,393,2026-07-01 12:49:00,6782.05,Credit Card,Success,TXN-ZUD-000393-000393
394,394,2025-05-15 16:29:00,785.4,UPI,Success,TXN-ZUD-000394-000394
395,395,2024-05-14 18:25:00,3554.67,Cash,Failed,TXN-ZUD-000395-000395
396,396,2025-07-08 11:53:00,5082.0,UPI,Success,TXN-ZUD-000396-000396
397,397,2026-01-05 18:49:00,4840.61,Debit Card,Success,TXN-ZUD-000397-000397
398,398,2024-09-10 10:28:00,5204.22,UPI,Failed,TXN-ZUD-000398-000398
399,399,2024-02-17 12:36:00,3773.7,Debit Card,Success,TXN-ZUD-000399-000399
400,400,2024-06-17 21:16:00,5060.06,Debit Card,Success,TXN-ZUD-000400-000400
401,401,2025-07-26 20:44:00,8593.2,Credit Card,Success,TXN-ZUD-000401-000401
402,402,2026-05-28 15:08:00,10849.23,UPI,Success,TXN-ZUD-000402-000402
403,403,2025-08-14 11:13:00,1885.8,UPI,Success,TXN-ZUD-000403-000403
404,404,2025-07-01 17:48:00,5912.97,Debit Card,Success,TXN-ZUD-000404-000404
405,405,2025-10-15 16:50:00,6403.0,UPI,Success,TXN-ZUD-000405-000405
406,406,2025-03-30 19:38:00,732.06,Credit Card,Failed,TXN-ZUD-000406-000406
407,407,2026-04-27 13:17:00,6445.95,Debit Card,Success,TXN-ZUD-000407-000407
408,408,2026-06-25 22:27:00,3559.5,UPI,Success,TXN-ZUD-000408-000408
409,409,2024-03-27 11:58:00,4441.81,Debit Card,Success,TXN-ZUD-000409-000409
410,410,2025-05-04 15:15:00,3824.1,Cash,Success,TXN-ZUD-000410-000410
411,411,2025-05-10 14:43:00,4296.6,UPI,Success,TXN-ZUD-000411-000411
412,412,2025-06-10 22:28:00,2513.7,UPI,Success,TXN-ZUD-000412-000412
413,413,2025-11-01 17:05:00,4799.65,Debit Card,Success,TXN-ZUD-000413-000413
414,414,2024-12-24 22:26:00,8933.82,UPI,Success,TXN-ZUD-000414-000414
415,415,2024-02-24 13:01:00,3246.81,Debit Card,Success,TXN-ZUD-000415-000415
416,416,2024-01-11 18:35:00,7524.93,Debit Card,Success,TXN-ZUD-000416-000416
417,417,2025-02-12 22:00:00,3283.77,Debit Card,Success,TXN-ZUD-000417-000417
418,418,2026-05-01 18:00:00,2620.8,Credit Card,Success,TXN-ZUD-000418-000418
419,419,2025-07-18 14:10:00,1255.8,Debit Card,Success,TXN-ZUD-000419-000419
420,420,2025-07-12 11:24:00,3560.55,UPI,Success,TXN-ZUD-000420-000420
421,421,2024-05-22 21:11:00,6029.2,Cash,Success,TXN-ZUD-000421-000421
422,422,2026-03-16 17:00:00,2095.8,UPI,Success,TXN-ZUD-000422-000422
423,423,2024-07-26 12:13:00,4914.63,Credit Card,Failed,TXN-ZUD-000423-000423
424,424,2024-11-01 10:38:00,3774.75,Credit Card,Success,TXN-ZUD-000424-000424
425,425,2025-07-02 20:28:00,4115.16,Debit Card,Success,TXN-ZUD-000425-000425
426,426,2024-02-24 19:25:00,3282.61,UPI,Success,TXN-ZUD-000426-000426
427,427,2024-04-23 13:00:00,7128.45,UPI,Success,TXN-ZUD-000427-000427
428,428,2025-05-16 14:11:00,3146.85,Debit Card,Success,TXN-ZUD-000428-000428
429,429,2024-02-21 19:20:00,2879.1,Debit Card,Success,TXN-ZUD-000429-000429
430,430,2024-05-30 10:45:00,5537.7,Debit Card,Success,TXN-ZUD-000430-000430
431,431,2025-06-02 18:29:00,3030.72,Cash,Success,TXN-ZUD-000431-000431
432,432,2024-01-03 14:56:00,6342.0,UPI,Success,TXN-ZUD-000432-000432
433,433,2026-03-27 20:03:00,6497.72,UPI,Success,TXN-ZUD-000433-000433
434,434,2026-01-27 15:24:00,783.3,UPI,Failed,TXN-ZUD-000434-000434
435,435,2024-05-31 12:06:00,3143.7,Debit Card,Success,TXN-ZUD-000435-000435
436,436,2025-09-13 12:12:00,1781.85,UPI,Success,TXN-ZUD-000436-000436
437,437,2025-11-01 13:47:00,8806.35,Cash,Success,TXN-ZUD-000437-000437
438,438,2026-05-10 20:02:00,6681.36,Debit Card,Success,TXN-ZUD-000438-000438
439,439,2024-06-08 19:02:00,1676.85,UPI,Success,TXN-ZUD-000439-000439
440,440,2025-06-20 11:00:00,10525.83,UPI,Success,TXN-ZUD-000440-000440
441,441,2025-01-08 14:18:00,2758.45,UPI,Success,TXN-ZUD-000441-000441
442,442,2024-03-05 22:56:00,2427.7,UPI,Success,TXN-ZUD-000442-000442
443,443,2025-02-02 11:59:00,626.85,UPI,Success,TXN-ZUD-000443-000443
444,444,2026-05-10 14:31:00,6310.08,Cash,Success,TXN-ZUD-000444-000444
445,445,2024-09-20 20:12:00,1510.11,Cash,Success,TXN-ZUD-000445-000445
446,446,2025-02-27 12:00:00,5058.06,Cash,Success,TXN-ZUD-000446-000446
447,447,2026-03-28 20:00:00,5421.47,Credit Card,Success,TXN-ZUD-000447-000447
448,448,2024-11-07 21:27:00,3196.2,Debit Card,Success,TXN-ZUD-000448-000448
449,449,2024-07-12 12:00:00,6812.4,Credit Card,Success,TXN-ZUD-000449-000449
450,450,2025-04-06 12:00:00,2447.66,Cash,Success,TXN-ZUD-000450-000450
451,451,2024-08-02 15:17:00,5826.66,UPI,Success,TXN-ZUD-000451-000451
452,452,2024-07-16 12:39:00,2461.51,Credit Card,Success,TXN-ZUD-000452-000452
453,453,2024-07-06 14:00:00,3839.22,Debit Card,Failed,TXN-ZUD-000453-000453
454,454,2025-11-12 20:23:00,2830.8,Credit Card,Success,TXN-ZUD-000454-000454
455,455,2025-10-13 20:08:00,10904.57,UPI,Success,TXN-ZUD-000455-000455
456,456,2026-04-06 15:25:00,3205.86,UPI,Success,TXN-ZUD-000456-000456
457,457,2025-08-14 18:00:00,4653.91,Credit Card,Success,TXN-ZUD-000457-000457
458,458,2024-11-20 20:13:00,2020.31,Credit Card,Success,TXN-ZUD-000458-000458
459,459,2025-03-19 18:01:00,4403.7,Debit Card,Success,TXN-ZUD-000459-000459
460,460,2024-10-04 20:26:00,4360.97,UPI,Success,TXN-ZUD-000460-000460
461,461,2026-01-11 22:48:00,2407.65,Debit Card,Success,TXN-ZUD-000461-000461
462,462,2025-07-11 17:35:00,1096.2,Debit Card,Success,TXN-ZUD-000462-000462
463,463,2025-02-24 16:24:00,3550.15,UPI,Success,TXN-ZUD-000463-000463
464,464,2024-02-18 21:49:00,3451.35,Credit Card,Success,TXN-ZUD-000464-000464
465,465,2024-11-21 17:38:00,4612.97,Cash,Success,TXN-ZUD-000465-000465
466,466,2024-03-09 20:23:00,4664.1,UPI,Failed,TXN-ZUD-000466-000466
467,467,2025-08-30 22:17:00,3536.4,Cash,Failed,TXN-ZUD-000467-000467
468,468,2024-06-30 20:00:00,1045.8,UPI,Failed,TXN-ZUD-000468-000468
469,469,2025-07-28 13:03:00,6571.0,Cash,Success,TXN-ZUD-000469-000469
470,470,2024-08-12 16:18:00,2788.07,UPI,Success,TXN-ZUD-000470-000470
471,471,2024-12-05 15:20:00,9226.35,Credit Card,Failed,TXN-ZUD-000471-000471
472,472,2025-01-14 19:03:00,6816.6,UPI,Success,TXN-ZUD-000472-000472
473,473,2025-05-18 13:05:00,3773.7,Debit Card,Success,TXN-ZUD-000473-000473
474,474,2024-10-27 20:12:00,6516.61,UPI,Success,TXN-ZUD-000474-000474
475,475,2024-08-08 22:00:00,3855.81,Debit Card,Success,TXN-ZUD-000475-000475
476,476,2024-06-24 17:38:00,6164.02,Debit Card,Success,TXN-ZUD-000476-000476
477,477,2026-03-17 18:43:00,6549.9,Cash,Failed,TXN-ZUD-000477-000477
478,478,2025-11-04 21:00:00,2114.91,Debit Card,Success,TXN-ZUD-000478-000478
479,479,2025-10-16 15:34:00,1151.85,UPI,Success,TXN-ZUD-000479-000479
480,480,2025-10-09 20:15:00,1883.7,Debit Card,Success,TXN-ZUD-000480-000480
481,481,2025-10-25 11:54:00,7361.66,UPI,Success,TXN-ZUD-000481-000481
482,482,2024-07-04 18:37:00,344.5,Cash,Success,TXN-ZUD-000482-000482
483,483,2024-05-05 22:09:00,3093.4,Credit Card,Success,TXN-ZUD-000483-000483
484,484,2026-03-21 11:29:00,5239.5,Cash,Success,TXN-ZUD-000484-000484
485,485,2026-03-06 10:30:00,1803.16,Debit Card,Failed,TXN-ZUD-000485-000485
486,486,2024-01-10 22:53:00,8493.45,Credit Card,Success,TXN-ZUD-000486-000486
487,487,2024-09-09 14:11:00,731.85,Credit Card,Failed,TXN-ZUD-000487-000487
488,488,2024-05-12 22:56:00,3249.75,Debit Card,Success,TXN-ZUD-000488-000488
489,489,2025-03-13 10:16:00,3744.4,UPI,Success,TXN-ZUD-000489-000489
490,490,2024-03-13 17:31:00,2743.96,UPI,Failed,TXN-ZUD-000490-000490
491,491,2025-08-10 14:41:00,2546.57,Cash,Success,TXN-ZUD-000491-000491
492,492,2025-09-18 19:43:00,1765.05,UPI,Success,TXN-ZUD-000492-000492
493,493,2026-02-11 19:23:00,5293.36,UPI,Failed,TXN-ZUD-000493-000493
494,494,2024-10-17 20:40:00,5812.8,UPI,Success,TXN-ZUD-000494-000494
495,495,2024-01-03 17:23:00,3446.52,UPI,Success,TXN-ZUD-000495-000495
496,496,2025-07-19 15:27:00,6919.5,UPI,Success,TXN-ZUD-000496-000496
497,497,2025-10-06 15:00:00,4507.65,Debit Card,Failed,TXN-ZUD-000497-000497
498,498,2025-04-07 21:52:00,6052.62,UPI,Success,TXN-ZUD-000498-000498
499,499,2026-05-31 12:00:00,4450.95,UPI,Success,TXN-ZUD-000499-000499
500,500,2024-06-14 16:39:00,2545.2,UPI,Success,TXN-ZUD-000500-000500
501,501,2026-04-12 11:05:00,1991.85,UPI,Success,TXN-ZUD-000501-000501
502,502,2025-07-12 16:20:00,7126.35,Debit Card,Success,TXN-ZUD-000502-000502
503,503,2024-09-26 17:08:00,7703.11,Credit Card,Success,TXN-ZUD-000503-000503
504,504,2024-03-23 13:53:00,4546.5,UPI,Success,TXN-ZUD-000504-000504
505,505,2024-09-12 19:51:00,941.85,Debit Card,Failed,TXN-ZUD-000505-000505
506,506,2024-12-05 10:53:00,1673.7,UPI,Success,TXN-ZUD-000506-000506
507,507,2024-01-11 20:46:00,5125.47,UPI,Success,TXN-ZUD-000507-000507
508,508,2024-02-13 22:29:00,5257.66,UPI,Success,TXN-ZUD-000508-000508
509,509,2025-06-04 11:11:00,4449.9,UPI,Failed,TXN-ZUD-000509-000509
510,510,2026-05-03 10:43:00,7831.0,UPI,Success,TXN-ZUD-000510-000510
511,511,2024-10-04 17:17:00,1505.7,UPI,Success,TXN-ZUD-000511-000511
512,512,2026-02-15 20:38:00,7171.82,Credit Card,Success,TXN-ZUD-000512-000512
513,513,2024-01-11 20:12:00,4293.77,UPI,Success,TXN-ZUD-000513-000513
514,514,2024-11-20 21:58:00,5584.22,Cash,Failed,TXN-ZUD-000514-000514
515,515,2025-02-21 16:12:00,4718.7,Debit Card,Success,TXN-ZUD-000515-000515
516,516,2024-03-19 10:09:00,3208.9,Cash,Failed,TXN-ZUD-000516-000516
517,517,2024-04-12 17:30:00,3070.2,Credit Card,Success,TXN-ZUD-000517-000517
518,518,2026-01-31 18:13:00,1098.3,Credit Card,Success,TXN-ZUD-000518-000518
519,519,2025-02-18 12:40:00,3353.7,UPI,Success,TXN-ZUD-000519-000519
520,520,2024-02-17 15:03:00,1655.01,UPI,Success,TXN-ZUD-000520-000520
521,521,2025-02-14 13:04:00,4105.71,UPI,Success,TXN-ZUD-000521-000521
522,522,2024-06-21 16:07:00,9408.32,Credit Card,Success,TXN-ZUD-000522-000522
523,523,2024-08-10 17:35:00,2722.65,Cash,Failed,TXN-ZUD-000523-000523
524,524,2024-03-11 17:38:00,4821.6,UPI,Failed,TXN-ZUD-000524-000524
525,525,2024-06-16 16:13:00,4274.65,Debit Card,Success,TXN-ZUD-000525-000525
526,526,2025-03-24 19:14:00,4440.66,UPI,Success,TXN-ZUD-000526-000526
527,527,2024-04-12 21:52:00,575.4,Credit Card,Success,TXN-ZUD-000527-000527
528,528,2025-09-22 13:21:00,4220.27,UPI,Success,TXN-ZUD-000528-000528
529,529,2024-01-02 18:00:00,1066.9,Debit Card,Success,TXN-ZUD-000529-000529
530,530,2025-02-04 15:29:00,1307.25,Debit Card,Success,TXN-ZUD-000530-000530
531,531,2025-11-01 10:34:00,3142.65,Debit Card,Failed,TXN-ZUD-000531-000531
532,532,2025-01-23 17:20:00,7547.4,UPI,Failed,TXN-ZUD-000532-000532
533,533,2025-01-21 11:36:00,6243.51,UPI,Success,TXN-ZUD-000533-000533
534,534,2025-05-30 12:00:00,4765.95,UPI,Failed,TXN-ZUD-000534-000534
535,535,2025-09-26 12:25:00,5867.71,Cash,Success,TXN-ZUD-000535-000535
536,536,2025-11-06 11:07:00,910.45,Debit Card,Success,TXN-ZUD-000536-000536
537,537,2025-08-17 18:54:00,1098.3,UPI,Failed,TXN-ZUD-000537-000537
538,538,2025-08-26 13:33:00,5596.18,UPI,Success,TXN-ZUD-000538-000538
539,539,2024-05-07 22:40:00,3309.81,Credit Card,Failed,TXN-ZUD-000539-000539
540,540,2026-02-09 12:00:00,1359.75,Credit Card,Success,TXN-ZUD-000540-000540
541,541,2025-07-25 16:54:00,5692.36,UPI,Success,TXN-ZUD-000541-000541
542,542,2025-07-31 18:34:00,4473.21,Cash,Success,TXN-ZUD-000542-000542
543,543,2024-06-04 21:02:00,6396.07,Credit Card,Failed,TXN-ZUD-000543-000543
544,544,2024-10-21 21:04:00,5424.82,UPI,Success,TXN-ZUD-000544-000544
545,545,2025-07-14 16:40:00,5364.97,UPI,Success,TXN-ZUD-000545-000545
546,546,2024-09-05 11:31:00,1654.07,Credit Card,Success,TXN-ZUD-000546-000546
547,547,2025-03-01 21:43:00,3039.75,Debit Card,Success,TXN-ZUD-000547-000547
548,548,2025-03-19 20:25:00,5713.57,Credit Card,Success,TXN-ZUD-000548-000548
549,549,2024-08-01 17:31:00,7339.5,Credit Card,Success,TXN-ZUD-000549-000549
550,550,2026-06-18 10:51:00,2196.6,UPI,Success,TXN-ZUD-000550-000550
551,551,2025-10-04 16:20:00,8435.7,UPI,Success,TXN-ZUD-000551-000551
552,552,2025-10-28 12:18:00,5241.6,UPI,Success,TXN-ZUD-000552-000552
553,553,2025-02-17 17:53:00,6543.81,Cash,Success,TXN-ZUD-000553-000553
554,554,2024-06-27 21:20:00,2656.81,UPI,Success,TXN-ZUD-000554-000554
555,555,2025-06-10 11:49:00,5321.5,UPI,Success,TXN-ZUD-000555-000555
556,556,2024-10-19 10:09:00,9482.55,UPI,Success,TXN-ZUD-000556-000556
557,557,2024-08-27 10:52:00,4234.97,UPI,Success,TXN-ZUD-000557-000557
558,558,2025-03-30 11:01:00,3299.1,UPI,Success,TXN-ZUD-000558-000558
559,559,2024-03-22 15:01:00,5613.51,Credit Card,Success,TXN-ZUD-000559-000559
560,560,2026-02-21 11:15:00,2137.17,UPI,Success,TXN-ZUD-000560-000560
561,561,2024-02-27 10:24:00,5541.06,Cash,Success,TXN-ZUD-000561-000561
562,562,2024-08-27 21:25:00,5615.61,UPI,Success,TXN-ZUD-000562-000562
563,563,2024-04-19 21:09:00,792.75,Credit Card,Success,TXN-ZUD-000563-000563
564,564,2024-03-04 11:40:00,2598.75,UPI,Success,TXN-ZUD-000564-000564
565,565,2025-07-25 10:29:00,4349.1,UPI,Success,TXN-ZUD-000565-000565
566,566,2025-01-25 16:12:00,4014.47,UPI,Success,TXN-ZUD-000566-000566
567,567,2024-10-17 17:58:00,5448.66,Credit Card,Failed,TXN-ZUD-000567-000567
568,568,2025-02-22 13:16:00,8416.07,Cash,Success,TXN-ZUD-000568-000568
569,569,2025-09-10 21:14:00,1778.7,Debit Card,Success,TXN-ZUD-000569-000569
570,570,2026-03-23 10:39:00,2302.65,UPI,Success,TXN-ZUD-000570-000570
571,571,2025-12-01 14:02:00,6581.93,Credit Card,Failed,TXN-ZUD-000571-000571
572,572,2024-07-25 13:26:00,5196.87,UPI,Success,TXN-ZUD-000572-000572
573,573,2025-06-03 21:46:00,3456.6,Cash,Success,TXN-ZUD-000573-000573
574,574,2024-03-14 17:41:00,5702.76,UPI,Success,TXN-ZUD-000574-000574
575,575,2024-02-22 10:00:00,2829.75,UPI,Success,TXN-ZUD-000575-000575
576,576,2025-08-14 19:46:00,1622.25,UPI,Failed,TXN-ZUD-000576-000576
577,577,2024-11-10 10:35:00,10586.1,UPI,Success,TXN-ZUD-000577-000577
578,578,2025-04-14 13:04:00,4612.65,UPI,Failed,TXN-ZUD-000578-000578
579,579,2025-02-20 19:39:00,4442.76,UPI,Success,TXN-ZUD-000579-000579
580,580,2026-03-26 11:53:00,6863.11,UPI,Success,TXN-ZUD-000580-000580
581,581,2024-03-18 16:16:00,4613.7,Credit Card,Success,TXN-ZUD-000581-000581
582,582,2024-06-15 21:55:00,1782.06,Cash,Success,TXN-ZUD-000582-000582
583,583,2024-02-07 15:00:00,1360.8,Credit Card,Success,TXN-ZUD-000583-000583
584,584,2026-04-08 13:00:00,3719.1,Debit Card,Success,TXN-ZUD-000584-000584
585,585,2024-09-11 14:44:00,1465.8,UPI,Success,TXN-ZUD-000585-000585
586,586,2026-03-25 16:00:00,3583.97,Credit Card,Success,TXN-ZUD-000586-000586
587,587,2025-11-03 19:35:00,1151.85,UPI,Failed,TXN-ZUD-000587-000587
588,588,2024-11-23 11:00:00,8131.31,UPI,Failed,TXN-ZUD-000588-000588
589,589,2024-12-13 17:44:00,731.85,UPI,Success,TXN-ZUD-000589-000589
590,590,2024-01-29 15:00:00,2671.2,UPI,Success,TXN-ZUD-000590-000590
591,591,2026-05-03 10:00:00,6210.22,UPI,Success,TXN-ZUD-000591-000591
592,592,2026-06-07 12:59:00,4421.76,Debit Card,Failed,TXN-ZUD-000592-000592
593,593,2026-01-02 13:55:00,3527.26,Cash,Success,TXN-ZUD-000593-000593
594,594,2025-09-23 10:55:00,2514.75,UPI,Success,TXN-ZUD-000594-000594
595,595,2026-02-25 15:57:00,4461.56,Cash,Success,TXN-ZUD-000595-000595
596,596,2025-02-09 10:44:00,3939.6,Cash,Success,TXN-ZUD-000596-000596
597,597,2025-03-10 14:58:00,8121.75,Debit Card,Success,TXN-ZUD-000597-000597
598,598,2026-03-06 19:30:00,4226.57,Cash,Success,TXN-ZUD-000598-000598
599,599,2026-06-27 16:43:00,3987.27,UPI,Success,TXN-ZUD-000599-000599
600,600,2025-10-23 17:23:00,2623.95,Debit Card,Success,TXN-ZUD-000600-000600
601,601,2025-03-03 14:57:00,5950.56,UPI,Success,TXN-ZUD-000601-000601
602,602,2024-11-11 20:02:00,2819.46,UPI,Success,TXN-ZUD-000602-000602
603,603,2026-06-12 12:00:00,2911.97,UPI,Failed,TXN-ZUD-000603-000603
604,604,2025-10-25 15:18:00,6022.8,UPI,Success,TXN-ZUD-000604-000604
605,605,2024-12-21 22:00:00,7754.25,Debit Card,Success,TXN-ZUD-000605-000605
606,606,2024-02-17 15:58:00,2980.95,Credit Card,Success,TXN-ZUD-000606-000606
607,607,2024-05-05 19:59:00,2357.25,Credit Card,Success,TXN-ZUD-000607-000607
608,608,2024-04-17 13:11:00,5061.1,Cash,Success,TXN-ZUD-000608-000608
609,609,2024-11-09 19:20:00,6925.8,UPI,Success,TXN-ZUD-000609-000609
610,610,2024-04-25 14:45:00,2355.15,UPI,Success,TXN-ZUD-000610-000610
611,611,2024-03-26 16:00:00,4980.47,UPI,Success,TXN-ZUD-000611-000611
612,612,2026-01-24 19:55:00,2670.26,UPI,Success,TXN-ZUD-000612-000612
613,613,2024-02-20 14:28:00,4452.0,UPI,Success,TXN-ZUD-000613-000613
614,614,2025-04-04 17:42:00,1225.45,UPI,Success,TXN-ZUD-000614-000614
615,615,2025-06-19 21:32:00,5328.96,Cash,Success,TXN-ZUD-000615-000615
