OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,CostPrice,Discount,Tax,LineTotal,LineProfit
422,97,737,3,499.0,220.09,0.0,5.0,1571.85,836.73
423,97,1624,2,699.0,381.24,0.0,5.0,1467.9,635.52
424,97,975,3,799.0,351.71,0.0,5.0,2516.85,1341.87
425,98,582,3,599.0,251.67,0.0,5.0,1886.85,1041.99
426,98,809,2,899.0,411.46,0.0,5.0,1887.9,975.08
427,99,1787,2,899.0,400.78,0.0,5.0,1887.9,996.44
428,99,1923,3,399.0,195.44,0.0,5.0,1256.85,610.68
429,99,1922,1,599.0,328.05,0.0,5.0,628.95,270.95
430,99,736,3,599.0,268.23,0.0,5.0,1886.85,992.31
431,100,1421,1,799.0,369.22,0.0,5.0,838.95,429.78
432,100,63,1,399.0,218.3,10.0,5.0,377.06,140.8
433,100,518,3,799.0,325.6,0.0,5.0,2516.85,1420.2
434,100,1449,2,599.0,308.47,10.0,5.0,1132.11,461.26
435,100,91,1,199.0,88.72,10.0,5.0,188.06,90.38
436,100,1610,1,249.0,134.13,0.0,5.0,261.45,114.87
437,101,1714,1,299.0,133.91,0.0,5.0,313.95,165.09
438,101,744,2,699.0,343.72,10.0,5.0,1321.11,570.76
439,101,1167,3,599.0,270.74,10.0,5.0,1698.16,805.08
440,101,881,2,499.0,217.49,10.0,5.0,943.11,463.22
441,101,1854,1,299.0,141.17,10.0,5.0,282.56,127.93
442,102,1418,2,999.0,414.2,0.0,5.0,2097.9,1169.6
443,102,258,3,399.0,161.49,0.0,5.0,1256.85,712.53
444,102,904,2,799.0,430.8,0.0,5.0,1677.9,736.4
445,102,1427,3,699.0,319.56,0.0,5.0,2201.85,1138.32
446,102,1302,3,299.0,145.4,0.0,5.0,941.85,460.8
447,103,779,1,899.0,362.96,0.0,5.0,943.95,536.04
448,103,888,1,599.0,261.04,10.0,5.0,566.06,278.06
449,103,1178,3,799.0,326.49,0.0,5.0,2516.85,1417.53
450,103,1619,2,599.0,256.41,0.0,5.0,1257.9,685.18
451,103,552,2,399.0,190.18,0.0,5.0,837.9,417.64
452,104,838,3,699.0,314.48,10.0,5.0,1981.66,943.86
453,104,489,3,599.0,290.05,0.0,5.0,1886.85,926.85
454,104,1550,3,999.0,535.11,0.0,5.0,3146.85,1391.67
455,104,805,2,699.0,280.45,0.0,5.0,1467.9,837.1
456,104,77,2,799.0,387.9,0.0,5.0,1677.9,822.2
457,104,351,3,499.0,225.28,0.0,5.0,1571.85,821.16
458,104,14,3,599.0,317.22,0.0,5.0,1886.85,845.34
459,105,1642,1,699.0,379.36,0.0,5.0,733.95,319.64
460,105,649,1,899.0,425.34,0.0,5.0,943.95,473.66
461,105,1087,1,99.0,51.24,10.0,5.0,93.56,37.86
462,105,193,2,299.0,126.52,0.0,5.0,627.9,344.96
463,105,605,3,249.0,103.2,0.0,5.0,784.35,437.4
464,105,133,2,899.0,381.79,0.0,5.0,1887.9,1034.42
465,105,1966,1,399.0,190.33,0.0,5.0,418.95,208.67
466,106,434,2,699.0,361.53,0.0,5.0,1467.9,674.94
467,106,559,3,249.0,102.32,0.0,5.0,784.35,440.04
468,106,24,2,699.0,312.77,0.0,5.0,1467.9,772.46
469,106,646,3,799.0,420.15,0.0,5.0,2516.85,1136.55
470,106,1724,2,199.0,100.17,0.0,5.0,417.9,197.66
471,107,1136,3,899.0,403.86,0.0,5.0,2831.85,1485.42
472,107,288,2,399.0,194.21,0.0,5.0,837.9,409.58
473,107,679,1,399.0,166.76,10.0,5.0,377.06,192.34
474,107,180,3,299.0,122.66,0.0,5.0,941.85,529.02
475,107,1587,2,299.0,160.5,0.0,5.0,627.9,277.0
476,107,859,1,299.0,139.27,0.0,5.0,313.95,159.73
477,108,479,3,699.0,293.82,0.0,5.0,2201.85,1215.54
478,108,1743,3,149.0,74.45,0.0,5.0,469.35,223.65
479,108,137,1,199.0,98.09,0.0,5.0,208.95,100.91
480,108,1944,2,799.0,322.11,0.0,5.0,1677.9,953.78
481,108,48,3,499.0,215.6,10.0,5.0,1414.66,700.5
482,108,1043,1,299.0,148.74,0.0,5.0,313.95,150.26
483,108,446,2,899.0,383.25,0.0,5.0,1887.9,1031.5
484,109,1798,2,149.0,61.87,0.0,5.0,312.9,174.26
485,109,960,3,249.0,101.68,0.0,5.0,784.35,441.96
486,109,893,3,249.0,125.64,0.0,5.0,784.35,370.08
487,109,1109,3,899.0,428.42,0.0,5.0,2831.85,1411.74
488,109,1247,3,199.0,101.67,0.0,5.0,626.85,291.99
489,110,1423,2,699.0,319.61,0.0,5.0,1467.9,758.78
490,110,795,3,699.0,290.39,0.0,5.0,2201.85,1225.83
491,110,1222,1,799.0,368.09,0.0,5.0,838.95,430.91
492,110,1653,3,299.0,139.13,0.0,5.0,941.85,479.61
493,110,425,2,299.0,120.99,0.0,5.0,627.9,356.02
494,110,1387,1,299.0,130.34,0.0,5.0,313.95,168.66
495,110,724,1,149.0,61.09,0.0,5.0,156.45,87.91
496,111,1206,1,249.0,100.26,0.0,5.0,261.45,148.74
497,111,1168,2,699.0,303.46,0.0,5.0,1467.9,791.08
498,111,473,2,79.0,33.64,0.0,5.0,165.9,90.72
499,111,1018,3,599.0,283.9,0.0,5.0,1886.85,945.3
500,111,1427,2,699.0,319.56,0.0,5.0,1467.9,758.88
501,111,95,3,399.0,198.36,0.0,5.0,1256.85,601.92
502,112,1424,2,699.0,377.94,0.0,5.0,1467.9,642.12
503,112,1986,1,799.0,321.04,0.0,5.0,838.95,477.96
504,112,1523,2,599.0,298.74,0.0,5.0,1257.9,600.52
505,112,1241,2,399.0,185.3,0.0,5.0,837.9,427.4
506,112,639,1,79.0,39.59,0.0,5.0,82.95,39.41
507,112,959,3,249.0,120.85,0.0,5.0,784.35,384.45
508,112,1974,1,299.0,136.35,0.0,5.0,313.95,162.65
509,113,511,3,799.0,365.17,0.0,5.0,2516.85,1301.49
510,113,632,3,399.0,216.29,0.0,5.0,1256.85,548.13
511,113,1903,2,599.0,320.93,0.0,5.0,1257.9,556.14
512,114,1686,2,599.0,280.96,10.0,5.0,1132.11,516.28
513,114,1511,2,249.0,134.52,0.0,5.0,522.9,228.96
514,114,1684,2,699.0,367.27,0.0,5.0,1467.9,663.46
515,114,30,2,399.0,202.55,0.0,5.0,837.9,392.9
516,115,86,3,899.0,398.99,0.0,5.0,2831.85,1500.03
517,115,1963,3,149.0,81.68,0.0,5.0,469.35,201.96
518,115,724,1,149.0,61.09,0.0,5.0,156.45,87.91
519,115,1857,1,499.0,256.53,10.0,5.0,471.56,192.57
520,115,1992,1,399.0,168.64,0.0,5.0,418.95,230.36
521,115,510,3,999.0,406.88,0.0,5.0,3146.85,1776.36
522,116,936,3,79.0,35.17,0.0,5.0,248.85,131.49
523,116,1426,2,999.0,520.36,0.0,5.0,2097.9,957.28
524,116,1378,1,199.0,96.59,0.0,5.0,208.95,102.41
525,116,1545,1,199.0,81.14,0.0,5.0,208.95,117.86
526,117,1053,1,599.0,311.12,0.0,5.0,628.95,287.88
527,117,10,3,299.0,130.72,0.0,5.0,941.85,504.84
528,117,1934,3,599.0,281.11,0.0,5.0,1886.85,953.67
529,117,459,3,79.0,36.67,0.0,5.0,248.85,126.99
530,117,1830,1,599.0,241.92,0.0,5.0,628.95,357.08
531,117,978,3,799.0,338.85,0.0,5.0,2516.85,1380.45
532,118,770,1,499.0,218.64,0.0,5.0,523.95,280.36
533,118,944,1,149.0,66.93,0.0,5.0,156.45,82.07
534,118,1576,2,249.0,128.82,10.0,5.0,470.61,190.56
535,118,752,3,599.0,247.26,10.0,5.0,1698.16,875.52
536,118,684,3,499.0,266.86,0.0,5.0,1571.85,696.42
537,118,585,1,199.0,103.86,0.0,5.0,208.95,95.14
538,119,704,1,399.0,190.2,0.0,5.0,418.95,208.8
539,119,1169,2,249.0,127.9,0.0,5.0,522.9,242.2
540,119,791,1,299.0,140.6,10.0,5.0,282.56,128.5
541,120,971,3,599.0,264.16,0.0,5.0,1886.85,1004.52
542,120,413,1,299.0,136.12,10.0,5.0,282.56,132.98
543,120,906,1,249.0,126.93,0.0,5.0,261.45,122.07
544,120,536,2,299.0,153.66,0.0,5.0,627.9,290.68
545,120,1866,3,399.0,195.91,0.0,5.0,1256.85,609.27
546,121,7,3,399.0,216.27,0.0,5.0,1256.85,548.19
547,121,257,1,799.0,340.04,0.0,5.0,838.95,458.96
548,121,1314,3,249.0,110.78,10.0,5.0,705.92,339.96
549,121,999,2,999.0,523.49,0.0,5.0,2097.9,951.02
550,122,110,3,249.0,105.0,10.0,5.0,705.92,357.3
551,122,530,1,149.0,60.73,10.0,5.0,140.81,73.37
552,122,724,2,149.0,61.09,0.0,5.0,312.9,175.82
553,123,558,3,99.0,53.39,0.0,5.0,311.85,136.83
554,123,1638,3,299.0,123.89,0.0,5.0,941.85,525.33
555,123,185,1,899.0,430.09,0.0,5.0,943.95,468.91
556,123,344,1,599.0,273.47,0.0,5.0,628.95,325.53
557,123,526,3,899.0,463.1,0.0,5.0,2831.85,1307.7
558,124,1408,3,79.0,34.9,0.0,5.0,248.85,132.3
559,124,280,1,499.0,211.55,0.0,5.0,523.95,287.45
560,124,426,1,299.0,125.05,0.0,5.0,313.95,173.95
561,124,1663,2,149.0,72.47,0.0,5.0,312.9,153.06
562,124,520,1,299.0,134.34,0.0,5.0,313.95,164.66
563,125,89,3,499.0,205.98,0.0,5.0,1571.85,879.06
564,125,453,1,99.0,42.02,0.0,5.0,103.95,56.98
565,125,1445,1,99.0,52.47,0.0,5.0,103.95,46.53
566,125,298,1,699.0,337.88,0.0,5.0,733.95,361.12
567,125,1531,2,249.0,128.92,0.0,5.0,522.9,240.16
568,125,1059,3,299.0,121.86,0.0,5.0,941.85,531.42
569,126,961,2,899.0,491.45,0.0,5.0,1887.9,815.1
570,126,1391,1,199.0,100.57,0.0,5.0,208.95,98.43
571,126,470,1,599.0,240.71,0.0,5.0,628.95,358.29
572,126,1588,3,999.0,506.42,0.0,5.0,3146.85,1477.74
573,126,1697,2,699.0,299.12,0.0,5.0,1467.9,799.76
574,126,1381,2,699.0,366.91,0.0,5.0,1467.9,664.18
575,126,743,1,149.0,78.97,10.0,5.0,140.81,55.13
576,127,864,3,249.0,136.45,10.0,5.0,705.92,262.95
577,127,19,2,499.0,271.26,0.0,5.0,1047.9,455.48
578,127,1822,3,799.0,350.2,10.0,5.0,2265.16,1106.7
579,127,1645,3,799.0,390.72,0.0,5.0,2516.85,1224.84
580,127,1237,1,299.0,158.55,0.0,5.0,313.95,140.45
581,127,127,2,599.0,290.99,0.0,5.0,1257.9,616.02
582,128,647,1,399.0,192.97,0.0,5.0,418.95,206.03
583,128,1125,3,499.0,208.71,0.0,5.0,1571.85,870.87
584,128,738,2,999.0,439.59,0.0,5.0,2097.9,1118.82
585,128,194,2,699.0,317.8,0.0,5.0,1467.9,762.4
586,128,1830,2,599.0,241.92,0.0,5.0,1257.9,714.16
587,129,352,3,799.0,403.11,0.0,5.0,2516.85,1187.67
588,129,1368,3,199.0,108.24,0.0,5.0,626.85,272.28
589,129,214,2,299.0,130.96,0.0,5.0,627.9,336.08
590,129,839,2,299.0,163.53,0.0,5.0,627.9,270.94
591,129,1634,1,199.0,104.84,0.0,5.0,208.95,94.16
592,130,1238,1,249.0,112.38,0.0,5.0,261.45,136.62
593,130,800,3,199.0,89.31,0.0,5.0,626.85,329.07
594,130,564,2,899.0,419.68,10.0,5.0,1699.11,778.84
595,131,191,3,399.0,173.16,0.0,5.0,1256.85,677.52
596,131,1953,3,699.0,339.9,0.0,5.0,2201.85,1077.3
597,131,1094,3,499.0,241.47,0.0,5.0,1571.85,772.59
598,132,760,3,249.0,101.43,0.0,5.0,784.35,442.71
599,132,1037,2,599.0,292.36,0.0,5.0,1257.9,613.28
600,132,796,3,599.0,266.75,0.0,5.0,1886.85,996.75
601,132,1856,3,399.0,213.02,0.0,5.0,1256.85,557.94
602,132,125,2,899.0,380.9,0.0,5.0,1887.9,1036.2
603,132,682,2,899.0,466.33,0.0,5.0,1887.9,865.34
604,133,1583,3,199.0,97.53,0.0,5.0,626.85,304.41
605,133,272,3,699.0,372.1,0.0,5.0,2201.85,980.7
606,134,405,3,149.0,70.69,0.0,5.0,469.35,234.93
607,134,1390,1,249.0,127.68,10.0,5.0,235.31,96.42
608,134,806,3,899.0,490.12,0.0,5.0,2831.85,1226.64
609,134,1914,1,699.0,319.14,0.0,5.0,733.95,379.86
610,134,326,1,249.0,115.93,0.0,5.0,261.45,133.07
611,134,655,1,249.0,101.98,0.0,5.0,261.45,147.02
612,135,860,2,199.0,105.86,10.0,5.0,376.11,146.48
613,135,754,1,199.0,105.53,10.0,5.0,188.06,73.57
614,135,608,2,899.0,463.26,0.0,5.0,1887.9,871.48
615,135,1384,2,599.0,256.1,0.0,5.0,1257.9,685.8
616,135,1087,1,99.0,51.24,0.0,5.0,103.95,47.76
617,136,129,3,399.0,195.93,0.0,5.0,1256.85,609.21
618,136,1925,1,299.0,156.54,0.0,5.0,313.95,142.46
619,136,852,3,899.0,421.41,0.0,5.0,2831.85,1432.77
620,136,711,3,399.0,168.77,10.0,5.0,1131.16,570.99
621,137,1358,2,249.0,107.16,0.0,5.0,522.9,283.68
622,137,1038,2,149.0,81.21,10.0,5.0,281.61,105.78
623,137,824,1,199.0,103.46,0.0,5.0,208.95,95.54
624,137,1044,1,299.0,140.86,0.0,5.0,313.95,158.14
625,137,1265,3,499.0,273.28,10.0,5.0,1414.66,527.46
626,137,495,1,899.0,448.28,0.0,5.0,943.95,450.72
627,137,1278,3,899.0,384.53,0.0,5.0,2831.85,1543.41
628,138,1255,2,899.0,418.52,0.0,5.0,1887.9,960.96
629,138,608,1,899.0,463.26,0.0,5.0,943.95,435.74
630,138,1430,1,199.0,84.18,0.0,5.0,208.95,114.82
631,138,756,2,499.0,200.51,0.0,5.0,1047.9,596.98
632,138,1229,2,299.0,142.86,0.0,5.0,627.9,312.28
633,139,312,1,599.0,256.14,0.0,5.0,628.95,342.86
634,139,113,1,199.0,89.9,0.0,5.0,208.95,109.1
635,139,355,3,699.0,321.08,10.0,5.0,1981.66,924.06
636,139,575,1,499.0,215.32,0.0,5.0,523.95,283.68
637,139,863,3,249.0,123.03,0.0,5.0,784.35,377.91
638,139,447,2,499.0,270.61,0.0,5.0,1047.9,456.78
639,140,1331,2,249.0,103.77,0.0,5.0,522.9,290.46
640,140,363,1,499.0,210.1,0.0,5.0,523.95,288.9
641,140,1736,1,99.0,49.59,0.0,5.0,103.95,49.41
642,140,1933,3,399.0,202.99,0.0,5.0,1256.85,588.03
643,140,1139,1,999.0,464.91,0.0,5.0,1048.95,534.09
644,141,1512,3,599.0,281.05,0.0,5.0,1886.85,953.85
645,141,1158,1,799.0,323.99,0.0,5.0,838.95,475.01
646,141,1788,3,399.0,193.77,0.0,5.0,1256.85,615.69
647,141,1094,3,499.0,241.47,0.0,5.0,1571.85,772.59
648,141,1518,3,299.0,128.8,0.0,5.0,941.85,510.6
649,141,77,3,799.0,387.9,0.0,5.0,2516.85,1233.3
650,142,1528,3,599.0,326.11,0.0,5.0,1886.85,818.67
651,142,1518,3,299.0,128.8,0.0,5.0,941.85,510.6
652,142,1431,2,149.0,63.41,0.0,5.0,312.9,171.18
653,142,449,2,599.0,327.87,0.0,5.0,1257.9,542.26
654,142,94,3,499.0,217.07,10.0,5.0,1414.66,696.09
655,142,235,3,149.0,63.99,10.0,5.0,422.42,210.33
656,143,349,1,249.0,107.86,0.0,5.0,261.45,141.14
657,143,1474,1,399.0,208.32,0.0,5.0,418.95,190.68
658,143,1961,2,99.0,52.67,0.0,5.0,207.9,92.66
659,143,1903,2,599.0,320.93,0.0,5.0,1257.9,556.14
660,143,246,3,399.0,172.48,0.0,5.0,1256.85,679.56
661,143,1032,2,899.0,370.92,0.0,5.0,1887.9,1056.16
662,144,1190,2,599.0,306.62,0.0,5.0,1257.9,584.76
663,144,707,3,299.0,141.5,0.0,5.0,941.85,472.5
664,144,1743,3,149.0,74.45,0.0,5.0,469.35,223.65
665,144,91,1,199.0,88.72,0.0,5.0,208.95,110.28
666,144,445,2,299.0,163.05,0.0,5.0,627.9,271.9
667,145,376,1,299.0,125.98,0.0,5.0,313.95,173.02
668,145,367,2,199.0,102.91,10.0,5.0,376.11,152.38
669,145,1652,1,899.0,430.34,0.0,5.0,943.95,468.66
670,145,82,3,499.0,252.21,0.0,5.0,1571.85,740.37
671,146,1103,1,79.0,35.37,0.0,5.0,82.95,43.63
672,146,991,3,899.0,391.48,10.0,5.0,2548.66,1252.86
673,146,1035,2,799.0,405.93,0.0,5.0,1677.9,786.14
674,146,666,1,299.0,138.54,0.0,5.0,313.95,160.46
675,146,1207,1,249.0,121.54,0.0,5.0,261.45,127.46
676,146,1903,3,599.0,320.93,10.0,5.0,1698.16,654.51
677,147,1537,1,599.0,294.1,0.0,5.0,628.95,304.9
678,147,556,2,299.0,152.57,0.0,5.0,627.9,292.86
679,147,1379,2,499.0,234.79,0.0,5.0,1047.9,528.42
680,147,306,1,699.0,328.49,0.0,5.0,733.95,370.51
681,147,738,2,999.0,439.59,0.0,5.0,2097.9,1118.82
682,147,1289,1,399.0,202.36,0.0,5.0,418.95,196.64
683,148,210,2,799.0,398.35,0.0,5.0,1677.9,801.3
684,148,1836,2,699.0,309.2,0.0,5.0,1467.9,779.6
685,148,1616,3,299.0,154.45,0.0,5.0,941.85,433.65
686,148,1947,1,499.0,249.4,0.0,5.0,523.95,249.6
687,148,911,1,299.0,151.71,0.0,5.0,313.95,147.29
688,148,1715,1,299.0,137.62,0.0,5.0,313.95,161.38
689,149,322,1,999.0,470.85,0.0,5.0,1048.95,528.15
690,149,1054,1,499.0,235.74,0.0,5.0,523.95,263.26
691,149,656,2,249.0,109.4,0.0,5.0,522.9,279.2
692,149,1339,2,599.0,326.98,0.0,5.0,1257.9,544.04
693,149,1262,1,899.0,493.15,10.0,5.0,849.56,315.95
694,149,996,2,299.0,148.38,0.0,5.0,627.9,301.24
695,150,1246,2,599.0,318.08,0.0,5.0,1257.9,561.84
696,150,1620,2,399.0,159.79,10.0,5.0,754.11,398.62
697,151,171,1,699.0,353.38,0.0,5.0,733.95,345.62
698,151,1883,1,399.0,185.96,0.0,5.0,418.95,213.04
699,151,991,2,899.0,391.48,0.0,5.0,1887.9,1015.04
700,151,674,3,599.0,303.81,0.0,5.0,1886.85,885.57
701,151,1234,2,299.0,138.93,0.0,5.0,627.9,320.14
702,152,995,1,299.0,146.6,0.0,5.0,313.95,152.4
703,152,457,2,699.0,352.7,0.0,5.0,1467.9,692.6
704,152,1667,2,799.0,376.47,0.0,5.0,1677.9,845.06
705,152,502,3,299.0,131.87,0.0,5.0,941.85,501.39
706,152,1668,1,599.0,258.82,0.0,5.0,628.95,340.18
707,152,1222,1,799.0,368.09,0.0,5.0,838.95,430.91
708,153,1569,1,299.0,149.2,0.0,5.0,313.95,149.8
709,153,1196,3,79.0,36.23,0.0,5.0,248.85,128.31
710,153,1853,3,499.0,241.2,0.0,5.0,1571.85,773.4
711,153,1246,1,599.0,318.08,0.0,5.0,628.95,280.92
712,154,921,3,249.0,117.55,0.0,5.0,784.35,394.35
713,154,1988,3,249.0,118.26,10.0,5.0,705.92,317.52
714,154,1449,2,599.0,308.47,0.0,5.0,1257.9,581.06
715,155,1971,3,249.0,129.6,0.0,5.0,784.35,358.2
716,155,1696,3,599.0,269.85,0.0,5.0,1886.85,987.45
717,155,1925,1,299.0,156.54,0.0,5.0,313.95,142.46
718,156,1339,2,599.0,326.98,0.0,5.0,1257.9,544.04
719,156,1210,2,149.0,66.7,0.0,5.0,312.9,164.6
720,156,1410,2,399.0,162.84,0.0,5.0,837.9,472.32
721,156,1471,1,149.0,65.5,0.0,5.0,156.45,83.5
722,156,1953,2,699.0,339.9,10.0,5.0,1321.11,578.4
723,156,1036,2,799.0,341.12,0.0,5.0,1677.9,915.76
724,156,1995,3,599.0,326.67,0.0,5.0,1886.85,816.99
725,157,856,3,999.0,432.65,0.0,5.0,3146.85,1699.05
726,157,1277,2,799.0,439.44,0.0,5.0,1677.9,719.12
727,158,497,2,249.0,107.94,0.0,5.0,522.9,282.12
728,158,600,1,699.0,342.44,0.0,5.0,733.95,356.56
729,158,725,1,899.0,478.73,10.0,5.0,849.56,330.37
730,158,977,2,699.0,313.01,0.0,5.0,1467.9,771.98
731,158,1740,3,199.0,90.8,0.0,5.0,626.85,324.6
732,158,435,3,99.0,39.99,0.0,5.0,311.85,177.03
733,158,15,1,249.0,108.89,0.0,5.0,261.45,140.11
734,159,1119,3,199.0,87.98,0.0,5.0,626.85,333.06
735,159,560,2,899.0,381.09,0.0,5.0,1887.9,1035.82
736,159,792,1,99.0,52.39,10.0,5.0,93.56,36.71
737,159,804,1,999.0,518.63,0.0,5.0,1048.95,480.37
738,159,1679,1,599.0,257.05,0.0,5.0,628.95,341.95
739,160,1934,2,599.0,281.11,0.0,5.0,1257.9,635.78
740,160,900,2,299.0,163.25,0.0,5.0,627.9,271.5
741,160,1826,3,899.0,380.6,0.0,5.0,2831.85,1555.2
742,161,489,2,599.0,290.05,0.0,5.0,1257.9,617.9
743,161,401,2,199.0,86.9,10.0,5.0,376.11,184.4
744,161,1308,1,299.0,136.34,0.0,5.0,313.95,162.66
745,161,1577,2,299.0,139.5,0.0,5.0,627.9,319.0
746,161,1821,1,599.0,306.96,10.0,5.0,566.06,232.14
747,161,622,2,399.0,198.8,10.0,5.0,754.11,320.6
748,162,1031,3,199.0,94.92,0.0,5.0,626.85,312.24
749,162,695,2,599.0,266.91,0.0,5.0,1257.9,664.18
750,162,758,3,79.0,34.5,0.0,5.0,248.85,133.5
751,162,207,1,399.0,193.75,0.0,5.0,418.95,205.25
752,162,391,3,99.0,50.77,10.0,5.0,280.67,114.99
753,162,212,3,99.0,51.65,0.0,5.0,311.85,142.05
754,162,1701,2,499.0,265.96,0.0,5.0,1047.9,466.08
755,163,1117,1,399.0,186.21,0.0,5.0,418.95,212.79
756,163,1548,3,199.0,80.56,0.0,5.0,626.85,355.32
757,163,1725,1,79.0,35.47,0.0,5.0,82.95,43.53
758,163,1234,2,299.0,138.93,0.0,5.0,627.9,320.14
759,163,16,1,799.0,349.54,10.0,5.0,755.06,369.56
760,163,1594,3,399.0,186.47,0.0,5.0,1256.85,637.59
761,164,1902,2,299.0,119.68,0.0,5.0,627.9,358.64
762,164,88,3,249.0,130.31,10.0,5.0,705.92,281.37
763,164,1148,2,149.0,60.58,0.0,5.0,312.9,176.84
764,164,1024,3,999.0,542.09,0.0,5.0,3146.85,1370.73
765,164,609,3,799.0,411.39,0.0,5.0,2516.85,1162.83
766,164,690,2,149.0,61.75,0.0,5.0,312.9,174.5
767,165,1365,1,299.0,126.34,0.0,5.0,313.95,172.66
768,165,316,3,149.0,59.98,0.0,5.0,469.35,267.06
769,165,1433,2,799.0,340.42,0.0,5.0,1677.9,917.16
770,165,1643,2,199.0,91.46,10.0,5.0,376.11,175.28
771,166,1987,1,499.0,244.92,0.0,5.0,523.95,254.08
772,166,98,1,79.0,42.14,0.0,5.0,82.95,36.86
773,166,1040,2,799.0,374.75,0.0,5.0,1677.9,848.5
774,167,572,1,699.0,365.8,0.0,5.0,733.95,333.2
775,167,1659,2,899.0,478.72,0.0,5.0,1887.9,840.56
776,167,347,1,299.0,144.86,0.0,5.0,313.95,154.14
777,167,742,1,399.0,204.95,0.0,5.0,418.95,194.05
778,167,1264,3,599.0,305.43,10.0,5.0,1698.16,701.01
779,168,1976,3,599.0,310.23,10.0,5.0,1698.16,686.61
780,168,1299,2,799.0,392.55,10.0,5.0,1510.11,653.1
781,168,640,1,199.0,95.97,0.0,5.0,208.95,103.03
782,168,21,3,199.0,97.04,0.0,5.0,626.85,305.88
783,169,258,2,399.0,161.49,0.0,5.0,837.9,475.02
784,169,1959,3,899.0,482.34,0.0,5.0,2831.85,1249.98
785,170,915,3,149.0,80.46,0.0,5.0,469.35,205.62
786,170,337,2,599.0,315.22,0.0,5.0,1257.9,567.56
787,171,1144,1,399.0,177.53,0.0,5.0,418.95,221.47
788,171,777,2,499.0,230.58,0.0,5.0,1047.9,536.84
789,171,1547,3,999.0,474.53,0.0,5.0,3146.85,1573.41
790,172,825,3,699.0,360.37,0.0,5.0,2201.85,1015.89
791,172,1787,2,899.0,400.78,0.0,5.0,1887.9,996.44
792,172,1346,3,999.0,545.29,0.0,5.0,3146.85,1361.13
793,172,401,3,199.0,86.9,0.0,5.0,626.85,336.3
794,172,1549,1,399.0,208.48,0.0,5.0,418.95,190.52
795,172,1966,2,399.0,190.33,0.0,5.0,837.9,417.34
796,173,1095,2,799.0,379.84,0.0,5.0,1677.9,838.32
797,173,1355,3,399.0,203.1,0.0,5.0,1256.85,587.7
798,173,1670,3,599.0,255.59,0.0,5.0,1886.85,1030.23
799,173,1615,2,249.0,111.82,0.0,5.0,522.9,274.36
800,174,1229,2,299.0,142.86,0.0,5.0,627.9,312.28
801,174,1541,3,199.0,90.33,0.0,5.0,626.85,326.01
802,174,111,1,149.0,76.87,0.0,5.0,156.45,72.13
803,174,1127,2,99.0,44.57,10.0,5.0,187.11,89.06
804,174,167,1,699.0,330.52,0.0,5.0,733.95,368.48
805,174,669,2,99.0,40.34,10.0,5.0,187.11,97.52
806,175,284,1,599.0,246.62,0.0,5.0,628.95,352.38
807,175,1310,3,699.0,366.18,0.0,5.0,2201.85,998.46
808,175,1405,2,899.0,421.94,0.0,5.0,1887.9,954.12
809,175,326,2,249.0,115.93,0.0,5.0,522.9,266.14
810,175,1150,2,249.0,100.38,0.0,5.0,522.9,297.24
811,176,624,1,899.0,482.99,0.0,5.0,943.95,416.01
812,176,1124,2,149.0,80.56,0.0,5.0,312.9,136.88
813,177,927,1,249.0,103.18,0.0,5.0,261.45,145.82
814,177,1837,3,499.0,224.2,0.0,5.0,1571.85,824.4
815,177,286,3,899.0,419.67,0.0,5.0,2831.85,1437.99
816,177,1650,2,249.0,113.63,0.0,5.0,522.9,270.74
817,178,90,2,399.0,206.03,0.0,5.0,837.9,385.94
818,178,743,2,149.0,78.97,0.0,5.0,312.9,140.06
819,178,1321,1,299.0,141.14,0.0,5.0,313.95,157.86
820,178,433,1,399.0,197.35,0.0,5.0,418.95,201.65
821,178,774,1,249.0,110.78,0.0,5.0,261.45,138.22
822,178,316,1,149.0,59.98,0.0,5.0,156.45,89.02
823,179,952,1,499.0,236.23,0.0,5.0,523.95,262.77
824,179,1417,1,249.0,119.05,0.0,5.0,261.45,129.95
825,179,1425,3,699.0,290.47,0.0,5.0,2201.85,1225.59
826,179,741,3,699.0,359.76,0.0,5.0,2201.85,1017.72
827,180,513,3,999.0,417.24,0.0,5.0,3146.85,1745.28
828,180,309,1,999.0,507.49,0.0,5.0,1048.95,491.51
829,180,1335,3,599.0,257.75,0.0,5.0,1886.85,1023.75
830,180,1058,1,599.0,318.46,0.0,5.0,628.95,280.54
831,181,45,2,299.0,134.23,10.0,5.0,565.11,269.74
832,181,1147,2,599.0,242.3,10.0,5.0,1132.11,593.6
833,182,1553,2,899.0,474.2,0.0,5.0,1887.9,849.6
834,182,648,3,699.0,300.46,0.0,5.0,2201.85,1195.62
835,183,1851,1,999.0,463.14,0.0,5.0,1048.95,535.86
836,183,1312,3,599.0,240.4,0.0,5.0,1886.85,1075.8
837,183,1100,3,149.0,73.33,0.0,5.0,469.35,227.01
838,183,300,1,149.0,78.77,0.0,5.0,156.45,70.23
839,183,1162,3,199.0,89.06,0.0,5.0,626.85,329.82
840,184,8,2,799.0,433.08,0.0,5.0,1677.9,731.84
841,184,1309,1,499.0,235.76,0.0,5.0,523.95,263.24
842,184,116,3,899.0,489.78,0.0,5.0,2831.85,1227.66
843,184,1455,1,499.0,200.42,10.0,5.0,471.56,248.68
